algo_name,seed_nb,step_nb,rewards,test_rewards
REINFORCE_b4_lr0.001,9,47838400.0,-835.7875604098689,-804.9377141928062
REINFORCE_b4_lr0.001,9,49131200.0,-785.7983972885355,-888.3763475295389
REINFORCE_b4_lr0.001,9,50424000.0,-882.1921535805053,-838.4294368211671
REINFORCE_b4_lr0.001,9,51717600.0,-983.5367277765098,-861.9814822918546
REINFORCE_b4_lr0.001,9,53010400.0,-838.4983370146223,-838.4610074898192
REINFORCE_b4_lr0.001,9,54303200.0,-888.8469772688507,-806.9628222546805
REINFORCE_b4_lr0.001,9,55596000.0,-907.4413663091161,-828.4273498884421
REINFORCE_b4_lr0.001,9,56888800.0,-940.8023626514014,-836.5539879466876
REINFORCE_b4_lr0.001,9,58181600.0,-815.9480242425791,-805.1661421136072
REINFORCE_b4_lr0.001,9,59474400.0,-933.4158974233378,-816.5813834820103
REINFORCE_b4_lr0.001,9,60768000.0,-813.207676577795,-801.5302920201217
REINFORCE_b4_lr0.001,9,62060800.0,-771.1680483507325,-798.4713956896185
REINFORCE_b4_lr0.001,9,63353600.0,-940.4089325711606,-832.758666256969
REINFORCE_b4_lr0.001,9,64646400.0,-907.1714099619032,-795.2885884218204
REINFORCE_b4_lr0.001,9,65939200.0,-815.2125458775865,-819.8471449516364
REINFORCE_b4_lr0.001,9,67232000.0,-880.8447513491651,-730.5208277065607
REINFORCE_b4_lr0.001,9,68525600.0,-865.2840911662618,-797.3206236641083
REINFORCE_b4_lr0.001,9,69818400.0,-745.7160039808344,-835.8432759129568
REINFORCE_b4_lr0.001,9,71111200.0,-937.4551088666184,-814.3265468056571
REINFORCE_b4_lr0.001,9,72404000.0,-730.4510928426513,-720.3099530072402
REINFORCE_b4_lr0.001,9,73696800.0,-800.7212670409675,-720.74693593976
REINFORCE_b4_lr0.001,9,74989600.0,-767.4319233136604,-791.6903915243279
REINFORCE_b4_lr0.001,9,76282400.0,-857.4606583808102,-777.9190952161927
REINFORCE_b4_lr0.001,9,77576000.0,-858.5953579280152,-751.5888447730603
REINFORCE_b4_lr0.001,9,78868800.0,-802.374151494633,-745.3389222641068
REINFORCE_b4_lr0.001,9,80161600.0,-726.1632266688817,-750.7026950250478
REINFORCE_b4_lr0.001,9,81454400.0,-855.3222479293403,-710.2320497898869
REINFORCE_b4_lr0.001,9,82747200.0,-819.3966558671893,-753.0182304139238
REINFORCE_b4_lr0.001,9,84040000.0,-894.9251698805984,-718.5590023930245
REINFORCE_b4_lr0.001,9,85333600.0,-753.588162997191,-839.4206205434622
REINFORCE_b4_lr0.001,9,86626400.0,-867.2205836860794,-796.9520123814942
REINFORCE_b4_lr0.001,9,87919200.0,-711.3622895308948,-741.6472659008908
REINFORCE_b4_lr0.001,9,89212000.0,-762.8921053061285,-742.9578864223507
REINFORCE_b4_lr0.001,9,90504800.0,-757.3990191736945,-705.4389452265871
REINFORCE_b4_lr0.001,9,91797600.0,-804.5784495922636,-719.7457807043625
REINFORCE_b4_lr0.001,9,93090400.0,-637.5009458332906,-658.8675650958935
REINFORCE_b4_lr0.001,9,94384000.0,-906.2153114479577,-784.0260284516776
REINFORCE_b4_lr0.001,9,95676800.0,-737.3724945191345,-709.5762509135754
REINFORCE_b4_lr0.001,9,96969600.0,-765.8587894145816,-697.5193527574493
REINFORCE_b4_lr0.001,9,98262400.0,-800.5068817057686,-773.2176671290978
REINFORCE_b4_lr0.001,9,99555200.0,-705.6620762085385,-684.5777096325824
REINFORCE_b4_lr0.001,9,100848000.0,-707.6726485872264,-683.8485045246416
REINFORCE_b4_lr0.001,9,102140800.0,-737.7258211277559,-658.4528048834086
REINFORCE_b4_lr0.001,9,103434400.0,-714.9358289551802,-681.5760209060143
REINFORCE_b4_lr0.001,9,104727200.0,-597.4908263132855,-718.9919556751146
REINFORCE_b4_lr0.001,9,106020000.0,-748.8299992984614,-686.3557549776125
REINFORCE_b4_lr0.001,9,107312800.0,-780.027075179752,-600.624521063053
REINFORCE_b4_lr0.001,9,108605600.0,-723.8269154777122,-611.8167279981799
REINFORCE_b4_lr0.001,9,109898400.0,-846.0301720243491,-619.6332239644294
REINFORCE_b4_lr0.001,9,111192000.0,-769.028286611397,-618.8606179890169
REINFORCE_b4_lr0.001,9,112484800.0,-706.7418434853071,-598.5890154812456
REINFORCE_b4_lr0.001,9,113777600.0,-750.3661341572143,-491.7472644820701
REINFORCE_b4_lr0.001,9,115070400.0,-582.4254138742816,-603.0491695497997
REINFORCE_b4_lr0.001,9,116363200.0,-654.9082167017689,-634.2883100316476
REINFORCE_b4_lr0.001,9,117656000.0,-674.3770617460439,-581.1471509500839
REINFORCE_b4_lr0.001,9,118948800.0,-443.84432119658277,-761.0559079981789
REINFORCE_b4_lr0.001,9,120242400.0,-817.7039161131274,-632.690071931037
REINFORCE_b4_lr0.001,9,121535200.0,-670.7107267582176,-645.7550041936087
REINFORCE_b4_lr0.001,9,122828000.0,-629.3549927617945,-495.4346186902985
REINFORCE_b4_lr0.001,9,124120800.0,-730.330680300092,-509.83798643553115
REINFORCE_b4_lr0.001,9,125413600.0,-436.3065113386309,-553.4039062395427
REINFORCE_b4_lr0.001,9,126706400.0,-545.1433877679049,-554.6519719691948
REINFORCE_b4_lr0.001,9,128000000.0,-481.13267641018126,-546.9990608300641
REINFORCE_b4_lr0.001,10,800.0,-1475.7907987585065,-1534.2067399694029
REINFORCE_b4_lr0.001,10,1293600.0,-1081.8282993228709,-1181.1200201452714
REINFORCE_b4_lr0.001,10,2586400.0,-985.3819992820223,-1094.946734177801
REINFORCE_b4_lr0.001,10,3879200.0,-937.0492068188347,-1080.3206308051113
REINFORCE_b4_lr0.001,10,5172000.0,-929.1662870874728,-1061.260142984635
REINFORCE_b4_lr0.001,10,6464800.0,-1012.5725394705833,-928.8195778534948
REINFORCE_b4_lr0.001,10,7757600.0,-1054.5207250256653,-996.069307688763
REINFORCE_b4_lr0.001,10,9051200.0,-1079.1256159441768,-939.8270990223086
REINFORCE_b4_lr0.001,10,10344000.0,-891.9458026630211,-1036.2655995629293
REINFORCE_b4_lr0.001,10,11636800.0,-973.4040111983568,-900.4284674668972
REINFORCE_b4_lr0.001,10,12929600.0,-1043.469275014872,-865.3634601816509
REINFORCE_b4_lr0.001,10,14222400.0,-847.2020428612167,-955.4157857938412
REINFORCE_b4_lr0.001,10,15515200.0,-1003.5733869361371,-981.3145831374796
REINFORCE_b4_lr0.001,10,16808000.0,-905.3230371412984,-955.3270943647258
REINFORCE_b4_lr0.001,10,18101600.0,-937.7590741088193,-934.7110074549704
REINFORCE_b4_lr0.001,10,19394400.0,-856.4350926645391,-824.3535878285388
REINFORCE_b4_lr0.001,10,20687200.0,-842.7642796830635,-788.8159021900435
REINFORCE_b4_lr0.001,10,21980000.0,-815.0506343735265,-740.1361142733945
REINFORCE_b4_lr0.001,10,23272800.0,-925.2209266067588,-749.268837891686
REINFORCE_b4_lr0.001,10,24565600.0,-981.604985248628,-744.1783108462728
REINFORCE_b4_lr0.001,10,25859200.0,-927.724169259886,-717.7411056198756
REINFORCE_b4_lr0.001,10,27152000.0,-845.6494644903005,-724.4869462058625
REINFORCE_b4_lr0.001,10,28444800.0,-771.3265329530301,-762.5028362974818
REINFORCE_b4_lr0.001,10,29737600.0,-913.7155576070718,-744.8388798996373
REINFORCE_b4_lr0.001,10,31030400.0,-810.9430562028165,-782.8042262158286
REINFORCE_b4_lr0.001,10,32323200.0,-844.2395053085054,-803.3342072336795
REINFORCE_b4_lr0.001,10,33616000.0,-1005.5019989374418,-711.016221660166
REINFORCE_b4_lr0.001,10,34909600.0,-918.841453757765,-809.5048685753699
REINFORCE_b4_lr0.001,10,36202400.0,-777.0585496606175,-721.7874952533571
REINFORCE_b4_lr0.001,10,37495200.0,-942.9211047094707,-808.3027483026608
REINFORCE_b4_lr0.001,10,38788000.0,-745.7146682292178,-672.9263248210768
REINFORCE_b4_lr0.001,10,40080800.0,-892.6983958809993,-723.5868425792469
REINFORCE_b4_lr0.001,10,41373600.0,-912.6048243177988,-760.0854905223366
REINFORCE_b4_lr0.001,10,42667200.0,-774.2116028117707,-759.2782838076696
REINFORCE_b4_lr0.001,10,43960000.0,-787.9386491086916,-644.5706174480022
REINFORCE_b4_lr0.001,10,45252800.0,-856.1127206825572,-693.0494872573445
REINFORCE_b4_lr0.001,10,46545600.0,-639.9638989208152,-696.1820771982706
REINFORCE_b4_lr0.001,10,47838400.0,-880.1066040442626,-797.7504612780157
REINFORCE_b4_lr0.001,10,49131200.0,-930.4702381608968,-689.0281859331262
REINFORCE_b4_lr0.001,10,50424000.0,-855.6815839305983,-762.393580138389
REINFORCE_b4_lr0.001,10,51717600.0,-913.6507952265914,-750.7388181921838
REINFORCE_b4_lr0.001,10,53010400.0,-715.0164135977543,-687.0358299697552
REINFORCE_b4_lr0.001,10,54303200.0,-816.721546641735,-712.6652146265711
REINFORCE_b4_lr0.001,10,55596000.0,-880.4231815039742,-687.3718797830096
REINFORCE_b4_lr0.001,10,56888800.0,-866.1473746560061,-678.9764096520902
REINFORCE_b4_lr0.001,10,58181600.0,-876.2231778226902,-739.4696195819505
REINFORCE_b4_lr0.001,10,59474400.0,-842.3357381711475,-676.8278814681928
REINFORCE_b4_lr0.001,10,60768000.0,-769.77502601272,-640.1637724718443
REINFORCE_b4_lr0.001,10,62060800.0,-736.993881733137,-826.3532553438438
REINFORCE_b4_lr0.001,10,63353600.0,-789.3117531366482,-787.2833451493275
REINFORCE_b4_lr0.001,10,64646400.0,-931.7188615582686,-760.4915582592846
REINFORCE_b4_lr0.001,10,65939200.0,-810.9728700950187,-744.2037059357255
REINFORCE_b4_lr0.001,10,67232000.0,-845.6979684296609,-749.3140792383912
REINFORCE_b4_lr0.001,10,68525600.0,-985.9197185301306,-652.3423057751901
REINFORCE_b4_lr0.001,10,69818400.0,-750.6461370449017,-765.5338316355588
REINFORCE_b4_lr0.001,10,71111200.0,-888.0219794698909,-722.7106404681418
REINFORCE_b4_lr0.001,10,72404000.0,-779.6959949652249,-687.8295510903613
REINFORCE_b4_lr0.001,10,73696800.0,-736.6880626041169,-713.2662994679819
REINFORCE_b4_lr0.001,10,74989600.0,-857.7159246264575,-780.647499420044
REINFORCE_b4_lr0.001,10,76282400.0,-711.7651709913848,-646.5568096875743
REINFORCE_b4_lr0.001,10,77576000.0,-730.869970744385,-682.6113552879973
REINFORCE_b4_lr0.001,10,78868800.0,-827.4133864422332,-738.7408054775111
REINFORCE_b4_lr0.001,10,80161600.0,-736.2136588405181,-669.690088509896
REINFORCE_b4_lr0.001,10,81454400.0,-807.8075890546194,-667.4782992089652
REINFORCE_b4_lr0.001,10,82747200.0,-739.0824032311284,-740.020659987697
REINFORCE_b4_lr0.001,10,84040000.0,-781.1100397595562,-659.7958847475946
REINFORCE_b4_lr0.001,10,85333600.0,-781.6498424665739,-675.9636595066928
REINFORCE_b4_lr0.001,10,86626400.0,-770.8049209219075,-702.7527512351437
REINFORCE_b4_lr0.001,10,87919200.0,-792.8420936316203,-680.7079580853122
REINFORCE_b4_lr0.001,10,89212000.0,-808.162758596894,-650.6171275290986
REINFORCE_b4_lr0.001,10,90504800.0,-903.2821468272303,-778.7018434442259
REINFORCE_b4_lr0.001,10,91797600.0,-773.0838901963646,-743.4454801079659
REINFORCE_b4_lr0.001,10,93090400.0,-797.9888193202205,-681.2896107815973
REINFORCE_b4_lr0.001,10,94384000.0,-851.4599891955811,-688.4114246089761
REINFORCE_b4_lr0.001,10,95676800.0,-689.015999139021,-606.8407415675882
REINFORCE_b4_lr0.001,10,96969600.0,-689.652151492555,-704.3967257429539
REINFORCE_b4_lr0.001,10,98262400.0,-633.3727901934371,-679.4498700665175
REINFORCE_b4_lr0.001,10,99555200.0,-844.2954933797713,-710.2849941084725
REINFORCE_b4_lr0.001,10,100848000.0,-659.5302681745125,-670.5855657269643
REINFORCE_b4_lr0.001,10,102140800.0,-866.7554209071724,-615.978531005788
REINFORCE_b4_lr0.001,10,103434400.0,-678.2568772496057,-693.4032905427437
REINFORCE_b4_lr0.001,10,104727200.0,-772.0646527549527,-716.7411270399446
REINFORCE_b4_lr0.001,10,106020000.0,-732.3011294943844,-609.3734462588934
REINFORCE_b4_lr0.001,10,107312800.0,-696.2453656779705,-625.8406081532439
REINFORCE_b4_lr0.001,10,108605600.0,-738.3421301166244,-670.3531755382068
REINFORCE_b4_lr0.001,10,109898400.0,-648.7552407070826,-681.457511398517
REINFORCE_b4_lr0.001,10,111192000.0,-814.1148162422553,-773.0413515411491
REINFORCE_b4_lr0.001,10,112484800.0,-777.3297895273059,-664.1182081818773
REINFORCE_b4_lr0.001,10,113777600.0,-817.1142125294825,-676.8655346038246
REINFORCE_b4_lr0.001,10,115070400.0,-816.8082041091989,-643.3820342280997
REINFORCE_b4_lr0.001,10,116363200.0,-713.8502574843272,-665.7591268819901
REINFORCE_b4_lr0.001,10,117656000.0,-794.9241875965708,-712.7778281743609
REINFORCE_b4_lr0.001,10,118948800.0,-883.2167398929316,-672.7035764580822
REINFORCE_b4_lr0.001,10,120242400.0,-766.3037853765169,-688.7638768691854
REINFORCE_b4_lr0.001,10,121535200.0,-707.6833515364581,-644.5208420121963
REINFORCE_b4_lr0.001,10,122828000.0,-680.6810852853541,-647.1343750738315
REINFORCE_b4_lr0.001,10,124120800.0,-681.9705888012664,-642.105518358891
REINFORCE_b4_lr0.001,10,125413600.0,-778.7284414779793,-672.1727344682398
REINFORCE_b4_lr0.001,10,126706400.0,-700.0414719052146,-678.7127325122932
REINFORCE_b4_lr0.001,10,128000000.0,-800.6174675374182,-688.0911787594024
REINFORCE_b4_lr0.001,11,800.0,-1732.6093290475364,-1671.3411369658152
REINFORCE_b4_lr0.001,11,1293600.0,-1571.0559998912997,-1587.4700721618324
REINFORCE_b4_lr0.001,11,2586400.0,-1578.4253686803158,-1575.5939709711079
REINFORCE_b4_lr0.001,11,3879200.0,-1612.304940588533,-1557.1517565122736
REINFORCE_b4_lr0.001,11,5172000.0,-1624.8175509417936,-1576.3148786905626
REINFORCE_b4_lr0.001,11,6464800.0,-1551.5770981057995,-1541.4245292989094
REINFORCE_b4_lr0.001,11,7757600.0,-1581.6349470197758,-1538.4080112795775
REINFORCE_b4_lr0.001,11,9051200.0,-1523.3101356187512,-1555.5907891528589
REINFORCE_b4_lr0.001,11,10344000.0,-1519.0804426314612,-1544.500681754845
REINFORCE_b4_lr0.001,11,11636800.0,-1588.7413852604507,-1548.6959487274526
REINFORCE_b4_lr0.001,11,12929600.0,-1560.7905711392452,-1543.0013244256834
REINFORCE_b4_lr0.001,11,14222400.0,-1573.5653416504256,-1561.1937147181102
REINFORCE_b4_lr0.001,11,15515200.0,-1581.2089390363592,-1545.4852797349986
REINFORCE_b4_lr0.001,11,16808000.0,-1549.2122037336644,-1541.3885337122565
REINFORCE_b4_lr0.001,11,18101600.0,-1599.6864294399038,-1521.1348895907242
REINFORCE_b4_lr0.001,11,19394400.0,-1437.1892174059578,-1519.0183318382055
REINFORCE_b4_lr0.001,11,20687200.0,-1514.1033650663019,-1487.0080325768267
REINFORCE_b4_lr0.001,11,21980000.0,-1539.8677844915196,-1499.742404605467
REINFORCE_b4_lr0.001,11,23272800.0,-1536.0044916439974,-1503.2371819792822
REINFORCE_b4_lr0.001,11,24565600.0,-1446.767432553616,-1485.3532502101762
REINFORCE_b4_lr0.001,11,25859200.0,-1505.334176962983,-1535.2688756331852
REINFORCE_b4_lr0.001,11,27152000.0,-1539.9151610742238,-1529.1591630385187
REINFORCE_b4_lr0.001,11,28444800.0,-1515.4612339163039,-1472.363780649899
REINFORCE_b4_lr0.001,11,29737600.0,-1517.686161237164,-1495.5033154248633
REINFORCE_b4_lr0.001,11,31030400.0,-1507.7579554651415,-1475.6972997125374
REINFORCE_b4_lr0.001,11,32323200.0,-1523.238286607294,-1508.8155113772511
REINFORCE_b4_lr0.001,11,33616000.0,-1546.7186796832348,-1518.1854572514158
REINFORCE_b4_lr0.001,11,34909600.0,-1497.9561111455262,-1499.1440053227568
REINFORCE_b4_lr0.001,11,36202400.0,-1486.264540177353,-1464.1000606941802
REINFORCE_b4_lr0.001,11,37495200.0,-1470.258969273151,-1479.2371407928322
REINFORCE_b4_lr0.001,11,38788000.0,-1483.7069996416462,-1478.1251667521562
REINFORCE_b4_lr0.001,11,40080800.0,-1512.4344226412236,-1459.4706750468542
REINFORCE_b4_lr0.001,11,41373600.0,-1379.7204637299205,-1443.093051636225
REINFORCE_b4_lr0.001,11,42667200.0,-1517.9576233596547,-1486.3072409720394
REINFORCE_b4_lr0.001,11,43960000.0,-1445.1644842909573,-1435.1338461144258
REINFORCE_b4_lr0.001,11,45252800.0,-1341.8375555798652,-1468.0064484845714
REINFORCE_b4_lr0.001,11,46545600.0,-1491.0373668173622,-1475.6828496570538
REINFORCE_b4_lr0.001,11,47838400.0,-1506.3754329282574,-1443.061283326641
REINFORCE_b4_lr0.001,11,49131200.0,-1489.7010121524877,-1423.155291382639
REINFORCE_b4_lr0.001,11,50424000.0,-1488.643354696088,-1425.8921335933512
REINFORCE_b4_lr0.001,11,51717600.0,-1401.7008558374398,-1465.043351576389
REINFORCE_b4_lr0.001,11,53010400.0,-1498.2172819135112,-1469.0462365280137
REINFORCE_b4_lr0.001,11,54303200.0,-1447.5833781419174,-1439.967151056891
REINFORCE_b4_lr0.001,11,55596000.0,-1500.2510038755597,-1501.2853104497342
REINFORCE_b4_lr0.001,11,56888800.0,-1488.9406698535347,-1382.1342173517241
REINFORCE_b4_lr0.001,11,58181600.0,-1458.4931442778495,-1395.8011861878397
REINFORCE_b4_lr0.001,11,59474400.0,-1508.413654805227,-1462.7518779397346
REINFORCE_b4_lr0.001,11,60768000.0,-1453.5745812768532,-1461.7739569958535
REINFORCE_b4_lr0.001,11,62060800.0,-1507.0674636858196,-1425.002306202938
REINFORCE_b4_lr0.001,11,63353600.0,-1492.0120263558497,-1436.0950455016368
REINFORCE_b4_lr0.001,11,64646400.0,-1511.5989661918982,-1326.4574777481623
REINFORCE_b4_lr0.001,11,65939200.0,-1513.7271493571147,-1440.3958081325493
REINFORCE_b4_lr0.001,11,67232000.0,-1486.5830463541624,-1453.3833036535743
REINFORCE_b4_lr0.001,11,68525600.0,-1501.9982741433453,-1448.5539106419776
REINFORCE_b4_lr0.001,11,69818400.0,-1443.8966812847084,-1488.3069670982863
REINFORCE_b4_lr0.001,11,71111200.0,-1497.5886591723925,-1460.375829384506
REINFORCE_b4_lr0.001,11,72404000.0,-1433.7187880653141,-1418.9366795544445
REINFORCE_b4_lr0.001,11,73696800.0,-1528.48394115714,-1436.958100713862
REINFORCE_b4_lr0.001,11,74989600.0,-1530.8369544730556,-1311.633214881674
REINFORCE_b4_lr0.001,11,76282400.0,-1519.480842439753,-1367.3714367720063
REINFORCE_b4_lr0.001,11,77576000.0,-1447.0679039575684,-1316.9535615234945
REINFORCE_b4_lr0.001,11,78868800.0,-1530.0510179425683,-1462.23859306769
REINFORCE_b4_lr0.001,11,80161600.0,-1304.6887586649646,-1325.6487471060173
REINFORCE_b4_lr0.001,11,81454400.0,-1373.60612168447,-1391.021856025539
REINFORCE_b4_lr0.001,11,82747200.0,-1491.8603268226027,-1363.0461617353178
REINFORCE_b4_lr0.001,11,84040000.0,-1519.5231288643577,-1446.7222140398378
REINFORCE_b4_lr0.001,11,85333600.0,-1236.8335893473693,-1344.686198548678
REINFORCE_b4_lr0.001,11,86626400.0,-1387.2872097358575,-1410.717531588884
REINFORCE_b4_lr0.001,11,87919200.0,-1411.019414927127,-1379.1314005597378
REINFORCE_b4_lr0.001,11,89212000.0,-1116.652730740932,-1426.0983237740008
REINFORCE_b4_lr0.001,11,90504800.0,-1440.111620854548,-1376.2994151315954
REINFORCE_b4_lr0.001,11,91797600.0,-1429.850323795128,-1372.3331224215574
REINFORCE_b4_lr0.001,11,93090400.0,-1363.5582403749395,-1377.1451532882597
REINFORCE_b4_lr0.001,11,94384000.0,-1498.9824189221606,-1358.5232188767507
REINFORCE_b4_lr0.001,11,95676800.0,-1494.9295423777985,-1400.4777655552905
REINFORCE_b4_lr0.001,11,96969600.0,-1442.9190542946978,-1446.541301956753
REINFORCE_b4_lr0.001,11,98262400.0,-1514.1439009270869,-1414.0319219466662
REINFORCE_b4_lr0.001,11,99555200.0,-1515.354173927653,-1382.5589399663252
REINFORCE_b4_lr0.001,11,100848000.0,-1078.9771453478847,-1423.2934103841267
REINFORCE_b4_lr0.001,11,102140800.0,-1490.1799948474036,-1387.537145855033
REINFORCE_b4_lr0.001,11,103434400.0,-1484.2897832757842,-1455.936055247836
REINFORCE_b4_lr0.001,11,104727200.0,-1451.109365165998,-1433.7157798774936
REINFORCE_b4_lr0.001,11,106020000.0,-1417.4594992604818,-1407.8791666259706
REINFORCE_b4_lr0.001,11,107312800.0,-1438.7349476151285,-1392.2488653403345
REINFORCE_b4_lr0.001,11,108605600.0,-1471.744981558792,-1414.926270842766
REINFORCE_b4_lr0.001,11,109898400.0,-1443.4683608148143,-1390.1078797141306
REINFORCE_b4_lr0.001,11,111192000.0,-1462.5587729978606,-1422.508953483295
REINFORCE_b4_lr0.001,11,112484800.0,-1436.5174094804645,-1393.4058932955966
REINFORCE_b4_lr0.001,11,113777600.0,-1245.5391817411949,-1416.9813947965604
REINFORCE_b4_lr0.001,11,115070400.0,-1491.6655526127142,-1421.5375395816768
REINFORCE_b4_lr0.001,11,116363200.0,-1536.9851768026338,-1419.8042042866648
REINFORCE_b4_lr0.001,11,117656000.0,-1347.5875670527512,-1451.1510632782158
REINFORCE_b4_lr0.001,11,118948800.0,-1495.1371889891886,-1447.9459107765072
REINFORCE_b4_lr0.001,11,120242400.0,-1388.9509980876492,-1424.3603021178476
REINFORCE_b4_lr0.001,11,121535200.0,-1360.0631129982312,-1421.6153921228604
REINFORCE_b4_lr0.001,11,122828000.0,-1440.3714509413599,-1418.9845666281312
REINFORCE_b4_lr0.001,11,124120800.0,-1372.4475071336612,-1439.284057900927
REINFORCE_b4_lr0.001,11,125413600.0,-1512.0759912109006,-1400.8975923431904
REINFORCE_b4_lr0.001,11,126706400.0,-1367.5922057066546,-1428.1276927961765
REINFORCE_b4_lr0.001,11,128000000.0,-1520.991495202724,-1423.4669978876657
REINFORCE_b4_lr0.001,12,800.0,-1416.451271560267,-1474.5147011527872
REINFORCE_b4_lr0.001,12,1293600.0,-1259.45753769232,-1399.3926920702488
REINFORCE_b4_lr0.001,12,2586400.0,-1406.1295910840877,-1375.7091861715423
REINFORCE_b4_lr0.001,12,3879200.0,-1448.7695558175099,-1263.0700501164058
REINFORCE_b4_lr0.001,12,5172000.0,-1237.4443239061197,-1267.4036282954094
REINFORCE_b4_lr0.001,12,6464800.0,-1232.9258823491905,-1192.2809561738534
REINFORCE_b4_lr0.001,12,7757600.0,-1144.8606735940082,-1155.4524559936121
REINFORCE_b4_lr0.001,12,9051200.0,-1132.8716072464902,-1156.8363382039074
REINFORCE_b4_lr0.001,12,10344000.0,-1192.693180188136,-1092.8514757288033
REINFORCE_b4_lr0.001,12,11636800.0,-897.9543579883352,-1093.4279330211427
REINFORCE_b4_lr0.001,12,12929600.0,-1054.8613544340415,-1032.006058742719
REINFORCE_b4_lr0.001,12,14222400.0,-969.0969793081078,-1055.1586137206084
REINFORCE_b4_lr0.001,12,15515200.0,-1071.1944207949323,-1037.5682256780126
REINFORCE_b4_lr0.001,12,16808000.0,-1054.4938168350955,-1001.6022487079789
REINFORCE_b4_lr0.001,12,18101600.0,-968.0060930284169,-1023.846735805061
REINFORCE_b4_lr0.001,12,19394400.0,-1023.7117899259313,-975.6918915844285
REINFORCE_b4_lr0.001,12,20687200.0,-926.085749382608,-1022.7950459722471
REINFORCE_b4_lr0.001,12,21980000.0,-1050.3575514241993,-943.4819244000122
REINFORCE_b4_lr0.001,12,23272800.0,-1077.158272712056,-963.9844244683832
REINFORCE_b4_lr0.001,12,24565600.0,-1180.6857783371497,-969.5033937941578
REINFORCE_b4_lr0.001,12,25859200.0,-1049.8981203782628,-948.2012238340097
REINFORCE_b4_lr0.001,12,27152000.0,-961.8328249314324,-934.3795375648856
REINFORCE_b4_lr0.001,12,28444800.0,-876.3280986270395,-919.0036292886571
REINFORCE_b4_lr0.001,12,29737600.0,-881.350613664863,-910.7022263310138
REINFORCE_b4_lr0.001,12,31030400.0,-857.6030856524645,-934.0530022613152
REINFORCE_b4_lr0.001,12,32323200.0,-793.8985658979711,-887.9480580673916
REINFORCE_b4_lr0.001,12,33616000.0,-876.4956385010911,-915.543361619066
REINFORCE_b4_lr0.001,12,34909600.0,-908.1442721394789,-918.4450193322164
REINFORCE_b4_lr0.001,12,36202400.0,-744.1162705007118,-844.9199236682689
REINFORCE_b4_lr0.001,12,37495200.0,-986.4712895305508,-953.8504540708891
REINFORCE_b4_lr0.001,12,38788000.0,-917.1311105750785,-866.7051782541863
REINFORCE_b4_lr0.001,12,40080800.0,-867.6637151661268,-880.2854895841939
REINFORCE_b4_lr0.001,12,41373600.0,-864.9804904151745,-877.8587896273635
REINFORCE_b4_lr0.001,12,42667200.0,-1035.0757791656142,-812.8146410120669
REINFORCE_b4_lr0.001,12,43960000.0,-789.4551992784602,-895.1806438034167
REINFORCE_b4_lr0.001,12,45252800.0,-811.3364517311156,-848.3601701118819
REINFORCE_b4_lr0.001,12,46545600.0,-1041.265105552559,-825.1819715215292
REINFORCE_b4_lr0.001,12,47838400.0,-1045.5388911661294,-856.1179534579595
REINFORCE_b4_lr0.001,12,49131200.0,-948.6496276366818,-843.995892690399
REINFORCE_b4_lr0.001,12,50424000.0,-984.1463623918298,-851.8409555825731
REINFORCE_b4_lr0.001,12,51717600.0,-778.3882054979128,-845.2216864525695
REINFORCE_b4_lr0.001,12,53010400.0,-889.1638460377984,-867.4245593798458
REINFORCE_b4_lr0.001,12,54303200.0,-890.6932751299653,-809.3315268762873
REINFORCE_b4_lr0.001,12,55596000.0,-1029.4029669407878,-913.2454490272119
REINFORCE_b4_lr0.001,12,56888800.0,-889.5391809252354,-852.6278896567476
REINFORCE_b4_lr0.001,12,58181600.0,-870.836996414278,-793.858432017321
REINFORCE_b4_lr0.001,12,59474400.0,-826.7365741150641,-797.2992578282391
REINFORCE_b4_lr0.001,12,60768000.0,-815.5301332532182,-798.3727473702622
REINFORCE_b4_lr0.001,12,62060800.0,-860.3117039346524,-852.1725731517616
REINFORCE_b4_lr0.001,12,63353600.0,-872.9855687536376,-752.0376453861272
REINFORCE_b4_lr0.001,12,64646400.0,-792.8857205166914,-831.5056617195248
REINFORCE_b4_lr0.001,12,65939200.0,-851.3982728394358,-791.4123456036631
REINFORCE_b4_lr0.001,12,67232000.0,-876.6776330051865,-896.9049279960745
REINFORCE_b4_lr0.001,12,68525600.0,-842.3250947583795,-800.4966785576788
REINFORCE_b4_lr0.001,12,69818400.0,-943.5226480290715,-798.6492929297268
REINFORCE_b4_lr0.001,12,71111200.0,-696.5613546159449,-797.696452229387
REINFORCE_b4_lr0.001,12,72404000.0,-996.3387684781653,-848.444265703883
REINFORCE_b4_lr0.001,12,73696800.0,-809.7028626289421,-812.8155063953207
REINFORCE_b4_lr0.001,12,74989600.0,-877.9048777241333,-776.878249513403
REINFORCE_b4_lr0.001,12,76282400.0,-891.8619975389967,-756.5613429985184
REINFORCE_b4_lr0.001,12,77576000.0,-786.5381776565192,-708.2919553721512
REINFORCE_b4_lr0.001,12,78868800.0,-783.3089444306341,-773.5479621737344
REINFORCE_b4_lr0.001,12,80161600.0,-757.5727450065801,-766.8459548321738
REINFORCE_b4_lr0.001,12,81454400.0,-782.9780236379839,-750.9931896074042
REINFORCE_b4_lr0.001,12,82747200.0,-725.8043502916506,-718.0301733506526
REINFORCE_b4_lr0.001,12,84040000.0,-903.0773207088164,-736.7914294616007
